district_id,year,week_of_year,week_start,mean_temp,mean_humidity,total_rainfall,source
1,2008,33,2008-08-11,30.54,77.1,97.9,synthetic
1,2008,34,2008-08-18,28.14,78.2,92.6,synthetic
1,2008,35,2008-08-25,28.09,73.4,96.2,synthetic
1,2008,36,2008-09-01,26.17,73.6,77.4,synthetic
1,2008,37,2008-09-08,26.3,69.5,84.3,synthetic
1,2008,38,2008-09-15,26.35,66.3,69.4,synthetic
1,2008,39,2008-09-22,25.6,63.5,63.1,synthetic
1,2008,40,2008-09-29,24.73,67.1,51.2,synthetic
1,2008,41,2008-10-06,25.46,63.4,60.6,synthetic
1,2008,42,2008-10-13,25.66,59.6,23.5,synthetic
1,2008,43,2008-10-20,23.45,59.0,27.9,synthetic
1,2008,44,2008-10-27,21.64,59.8,20.7,synthetic
1,2008,45,2008-11-03,22.37,58.6,15.5,synthetic
1,2008,46,2008-11-10,22.45,59.4,2.9,synthetic
1,2008,47,2008-11-17,20.38,61.4,9.9,synthetic
1,2008,48,2008-11-24,21.07,55.6,1.1,synthetic
1,2008,49,2008-12-01,22.55,54.6,0.0,synthetic
1,2008,50,2008-12-08,21.21,64.9,7.6,synthetic
1,2008,51,2008-12-15,21.88,58.8,6.9,synthetic
1,2008,52,2008-12-22,22.65,62.9,0.0,synthetic
1,2009,1,2008-12-29,22.16,62.9,0.0,synthetic
1,2009,2,2009-01-05,21.29,63.9,0.5,synthetic
1,2009,3,2009-01-12,23.4,62.4,1.4,synthetic
1,2009,4,2009-01-19,23.13,65.3,0.0,synthetic
1,2009,5,2009-01-26,22.54,64.7,13.8,synthetic
1,2009,6,2009-02-02,23.69,67.4,0.0,synthetic
1,2009,7,2009-02-09,23.92,66.5,8.2,synthetic
1,2009,8,2009-02-16,24.82,73.0,6.0,synthetic
1,2009,9,2009-02-23,24.54,75.6,8.6,synthetic
1,2009,10,2009-03-02,26.76,79.1,7.0,synthetic
1,2009,11,2009-03-09,26.6,73.1,14.0,synthetic
1,2009,12,2009-03-16,28.6,81.8,0.0,synthetic
1,2009,13,2009-03-23,30.58,83.2,0.0,synthetic
1,2009,14,2009-03-30,30.3,80.9,4.0,synthetic
1,2009,15,2009-04-06,29.77,84.2,0.0,synthetic
1,2009,16,2009-04-13,31.44,84.9,0.0,synthetic
1,2009,17,2009-04-20,31.31,87.9,7.9,synthetic
1,2009,18,2009-04-27,31.01,89.8,26.7,synthetic
1,2009,19,2009-05-04,31.7,92.7,14.0,synthetic
1,2009,20,2009-05-11,31.49,85.9,35.7,synthetic
1,2009,21,2009-05-18,32.2,86.4,35.8,synthetic
1,2009,22,2009-05-25,33.05,83.3,58.2,synthetic
1,2009,23,2009-06-01,33.95,93.5,50.3,synthetic
1,2009,24,2009-06-08,31.7,88.7,69.7,synthetic
1,2009,25,2009-06-15,32.3,89.9,81.5,synthetic
1,2009,26,2009-06-22,31.8,88.1,90.1,synthetic
1,2009,27,2009-06-29,33.18,85.5,80.2,synthetic
1,2009,28,2009-07-06,31.08,79.2,95.4,synthetic
1,2009,29,2009-07-13,30.56,78.6,97.0,synthetic
1,2009,30,2009-07-20,31.47,75.4,89.1,synthetic
1,2009,31,2009-07-27,30.62,72.7,84.4,synthetic
1,2009,32,2009-08-03,30.71,80.1,103.6,synthetic
1,2009,33,2009-08-10,29.1,75.2,86.4,synthetic
1,2009,34,2009-08-17,28.27,72.5,80.7,synthetic
1,2009,35,2009-08-24,27.71,68.6,95.0,synthetic
1,2009,36,2009-08-31,27.52,67.5,86.6,synthetic
1,2009,37,2009-09-07,28.1,75.0,68.7,synthetic
1,2009,38,2009-09-14,26.36,64.1,65.4,synthetic
1,2009,39,2009-09-21,24.45,65.5,57.6,synthetic
1,2009,40,2009-09-28,22.71,59.8,67.2,synthetic
1,2009,41,2009-10-05,24.32,63.0,46.4,synthetic
1,2009,42,2009-10-12,24.68,59.2,44.7,synthetic
1,2009,43,2009-10-19,21.22,55.4,21.2,synthetic
1,2009,44,2009-10-26,22.93,66.9,9.6,synthetic
1,2009,45,2009-11-02,21.8,60.6,0.0,synthetic
1,2009,46,2009-11-09,22.88,60.0,0.0,synthetic
1,2009,47,2009-11-16,20.73,57.7,0.0,synthetic
1,2009,48,2009-11-23,21.47,60.8,0.0,synthetic
1,2009,49,2009-11-30,21.69,65.1,1.8,synthetic
1,2009,50,2009-12-07,22.8,60.6,19.1,synthetic
1,2009,51,2009-12-14,20.59,68.4,6.6,synthetic
1,2009,52,2009-12-21,22.25,68.1,0.0,synthetic
1,2009,53,2009-12-28,20.34,66.4,0.0,synthetic
1,2010,1,2010-01-04,21.63,62.0,0.9,synthetic
1,2010,2,2010-01-11,21.7,67.5,3.0,synthetic
1,2010,3,2010-01-18,20.93,62.0,12.0,synthetic
1,2010,4,2010-01-25,22.85,67.1,5.9,synthetic
1,2010,5,2010-02-01,23.69,68.3,4.6,synthetic
1,2010,6,2010-02-08,24.88,71.7,1.1,synthetic
1,2010,7,2010-02-15,24.53,75.6,0.0,synthetic
1,2010,8,2010-02-22,25.36,72.4,3.9,synthetic
1,2010,9,2010-03-01,26.98,78.2,0.0,synthetic
1,2010,10,2010-03-08,26.14,73.5,0.0,synthetic
1,2010,11,2010-03-15,27.32,85.9,1.4,synthetic
1,2010,12,2010-03-22,28.03,81.4,16.6,synthetic
1,2010,13,2010-03-29,28.64,76.9,6.2,synthetic
1,2010,14,2010-04-05,29.09,77.8,0.0,synthetic
1,2010,15,2010-04-12,28.81,84.9,0.0,synthetic
1,2010,16,2010-04-19,30.38,88.2,9.9,synthetic
1,2010,17,2010-04-26,30.14,91.7,0.9,synthetic
1,2010,18,2010-05-03,30.41,85.4,26.0,synthetic
1,2010,19,2010-05-10,31.65,89.7,30.4,synthetic
1,2010,20,2010-05-17,32.13,91.5,51.6,synthetic
1,2010,21,2010-05-24,32.07,85.5,37.5,synthetic
1,2010,22,2010-05-31,32.93,89.6,57.8,synthetic
1,2010,23,2010-06-07,32.77,89.7,58.2,synthetic
1,2010,24,2010-06-14,32.08,83.9,80.7,synthetic
1,2010,25,2010-06-21,34.02,86.0,101.1,synthetic
1,2010,26,2010-06-28,31.98,86.9,89.0,synthetic
1,2010,27,2010-07-05,32.27,85.6,79.5,synthetic
1,2010,28,2010-07-12,31.31,81.3,111.7,synthetic
1,2010,29,2010-07-19,30.87,82.2,97.3,synthetic
1,2010,30,2010-07-26,30.49,81.9,87.5,synthetic
1,2010,31,2010-08-02,31.08,82.3,95.3,synthetic
1,2010,32,2010-08-09,30.49,78.9,86.6,synthetic
1,2010,33,2010-08-16,29.86,78.2,82.0,synthetic
1,2010,34,2010-08-23,27.66,72.0,91.0,synthetic
1,2010,35,2010-08-30,27.99,75.9,83.4,synthetic
1,2010,36,2010-09-06,27.23,72.5,84.8,synthetic
1,2010,37,2010-09-13,26.87,69.3,82.5,synthetic
1,2010,38,2010-09-20,26.55,64.0,80.3,synthetic
1,2010,39,2010-09-27,26.67,66.7,50.3,synthetic
1,2010,40,2010-10-04,24.43,62.3,55.3,synthetic
1,2010,41,2010-10-11,25.51,60.6,54.5,synthetic
1,2010,42,2010-10-18,24.47,59.3,47.5,synthetic
1,2010,43,2010-10-25,23.44,63.3,32.1,synthetic
1,2010,44,2010-11-01,23.7,60.9,8.5,synthetic
1,2010,45,2010-11-08,23.7,57.9,7.2,synthetic
1,2010,46,2010-11-15,21.67,61.4,0.0,synthetic
1,2010,47,2010-11-22,21.15,63.3,0.0,synthetic
1,2010,48,2010-11-29,20.09,56.7,7.7,synthetic
1,2010,49,2010-12-06,21.2,65.5,6.1,synthetic
1,2010,50,2010-12-13,20.91,63.8,0.0,synthetic
1,2010,51,2010-12-20,20.74,60.7,2.2,synthetic
1,2010,52,2010-12-27,21.23,64.1,3.5,synthetic
1,2011,1,2011-01-03,22.04,64.9,16.5,synthetic
1,2011,2,2011-01-10,22.59,66.5,0.0,synthetic
1,2011,3,2011-01-17,23.08,65.1,1.1,synthetic
1,2011,4,2011-01-24,22.86,65.1,9.1,synthetic
1,2011,5,2011-01-31,23.22,69.1,6.2,synthetic
1,2011,6,2011-02-07,24.48,70.4,0.0,synthetic
1,2011,7,2011-02-14,24.56,66.2,0.0,synthetic
1,2011,8,2011-02-21,25.0,75.0,0.0,synthetic
1,2011,9,2011-02-28,26.45,80.3,6.3,synthetic
1,2011,10,2011-03-07,26.7,77.4,4.3,synthetic
1,2011,11,2011-03-14,27.5,81.0,0.0,synthetic
1,2011,12,2011-03-21,27.32,78.5,0.0,synthetic
1,2011,13,2011-03-28,26.66,82.2,0.0,synthetic
1,2011,14,2011-04-04,29.12,82.1,2.4,synthetic
1,2011,15,2011-04-11,28.47,79.7,0.0,synthetic
1,2011,16,2011-04-18,30.76,84.4,0.0,synthetic
1,2011,17,2011-04-25,30.23,86.0,13.3,synthetic
1,2011,18,2011-05-02,29.98,85.4,11.2,synthetic
1,2011,19,2011-05-09,32.1,84.8,27.3,synthetic
1,2011,20,2011-05-16,32.26,90.3,32.9,synthetic
1,2011,21,2011-05-23,31.2,90.1,60.9,synthetic
1,2011,22,2011-05-30,31.14,87.8,38.3,synthetic
1,2011,23,2011-06-06,32.19,84.4,64.1,synthetic
1,2011,24,2011-06-13,32.61,90.9,70.7,synthetic
1,2011,25,2011-06-20,31.66,95.0,79.9,synthetic
1,2011,26,2011-06-27,33.8,88.2,69.4,synthetic
1,2011,27,2011-07-04,31.56,85.1,84.5,synthetic
1,2011,28,2011-07-11,31.49,86.9,87.7,synthetic
1,2011,29,2011-07-18,30.17,84.4,108.5,synthetic
1,2011,30,2011-07-25,30.25,80.2,100.7,synthetic
1,2011,31,2011-08-01,30.92,85.6,105.9,synthetic
1,2011,32,2011-08-08,30.43,73.9,99.4,synthetic
1,2011,33,2011-08-15,29.01,78.8,100.7,synthetic
1,2011,34,2011-08-22,28.61,70.8,82.7,synthetic
1,2011,35,2011-08-29,28.96,76.0,84.9,synthetic
1,2011,36,2011-09-05,27.63,76.0,80.8,synthetic
1,2011,37,2011-09-12,25.72,67.6,85.5,synthetic
1,2011,38,2011-09-19,26.19,69.9,64.8,synthetic
1,2011,39,2011-09-26,24.26,63.7,76.1,synthetic
1,2011,40,2011-10-03,26.15,64.5,66.3,synthetic
1,2011,41,2011-10-10,23.23,66.6,44.8,synthetic
1,2011,42,2011-10-17,23.89,63.8,37.4,synthetic
1,2011,43,2011-10-24,24.07,59.5,33.9,synthetic
1,2011,44,2011-10-31,23.61,56.0,27.2,synthetic
1,2011,45,2011-11-07,22.71,62.3,3.3,synthetic
1,2011,46,2011-11-14,21.05,59.7,11.1,synthetic
1,2011,47,2011-11-21,22.48,62.2,6.3,synthetic
1,2011,48,2011-11-28,21.59,58.2,0.0,synthetic
1,2011,49,2011-12-05,22.04,66.5,0.6,synthetic
1,2011,50,2011-12-12,23.13,57.7,1.6,synthetic
1,2011,51,2011-12-19,21.52,65.4,14.4,synthetic
1,2011,52,2011-12-26,23.69,60.9,0.0,synthetic
1,2012,1,2012-01-02,22.69,70.5,0.0,synthetic
1,2012,2,2012-01-09,22.85,59.4,11.7,synthetic
1,2012,3,2012-01-16,23.08,63.4,0.0,synthetic
1,2012,4,2012-01-23,23.1,61.5,6.9,synthetic
1,2012,5,2012-01-30,23.75,67.8,2.6,synthetic
1,2012,6,2012-02-06,24.85,70.0,16.2,synthetic
1,2012,7,2012-02-13,25.57,73.7,5.8,synthetic
1,2012,8,2012-02-20,24.17,72.7,10.7,synthetic
1,2012,9,2012-02-27,24.6,80.2,0.0,synthetic
1,2012,10,2012-03-05,26.18,81.0,0.4,synthetic
1,2012,11,2012-03-12,27.84,80.7,5.0,synthetic
1,2012,12,2012-03-19,27.83,80.1,3.2,synthetic
1,2012,13,2012-03-26,28.34,76.8,0.1,synthetic
1,2012,14,2012-04-02,29.21,84.4,4.2,synthetic
1,2012,15,2012-04-09,28.61,90.1,0.0,synthetic
1,2012,16,2012-04-16,30.32,83.4,4.5,synthetic
1,2012,17,2012-04-23,29.93,87.0,0.2,synthetic
1,2012,18,2012-04-30,32.3,89.1,19.1,synthetic
1,2012,19,2012-05-07,31.06,87.0,20.9,synthetic
1,2012,20,2012-05-14,31.32,89.4,36.8,synthetic
1,2012,21,2012-05-21,32.08,87.2,51.3,synthetic
1,2012,22,2012-05-28,32.44,85.6,49.0,synthetic
1,2012,23,2012-06-04,32.84,88.5,63.9,synthetic
1,2012,24,2012-06-11,33.61,87.9,75.7,synthetic
1,2012,25,2012-06-18,31.85,88.7,99.6,synthetic
1,2012,26,2012-06-25,31.94,84.3,94.6,synthetic
1,2012,27,2012-07-02,30.81,82.5,73.1,synthetic
1,2012,28,2012-07-09,31.5,78.6,97.6,synthetic
1,2012,29,2012-07-16,31.21,80.4,91.5,synthetic
1,2012,30,2012-07-23,30.89,77.1,97.7,synthetic
1,2012,31,2012-07-30,31.13,80.3,99.7,synthetic
1,2012,32,2012-08-06,30.73,79.1,101.9,synthetic
1,2012,33,2012-08-13,29.85,79.4,85.4,synthetic
1,2012,34,2012-08-20,28.74,68.8,93.4,synthetic
1,2012,35,2012-08-27,29.24,78.3,77.1,synthetic
1,2012,36,2012-09-03,27.12,75.8,79.3,synthetic
1,2012,37,2012-09-10,25.51,66.3,83.6,synthetic
1,2012,38,2012-09-17,25.58,67.2,73.0,synthetic
1,2012,39,2012-09-24,25.85,67.2,61.1,synthetic
1,2012,40,2012-10-01,24.32,64.9,57.3,synthetic
1,2012,41,2012-10-08,24.25,63.2,44.9,synthetic
1,2012,42,2012-10-15,23.93,63.5,29.6,synthetic
1,2012,43,2012-10-22,24.38,62.7,34.0,synthetic
1,2012,44,2012-10-29,22.64,56.9,19.0,synthetic
1,2012,45,2012-11-05,22.45,53.5,9.2,synthetic
1,2012,46,2012-11-12,21.41,61.9,0.0,synthetic
1,2012,47,2012-11-19,21.88,54.4,0.0,synthetic
1,2012,48,2012-11-26,22.2,56.5,13.1,synthetic
1,2012,49,2012-12-03,21.86,65.3,2.5,synthetic
1,2012,50,2012-12-10,20.68,59.3,0.0,synthetic
1,2012,51,2012-12-17,21.24,58.0,2.6,synthetic
1,2012,52,2012-12-24,21.96,65.9,0.0,synthetic
1,2013,1,2012-12-31,21.59,62.4,0.0,synthetic
1,2013,2,2013-01-07,20.33,61.2,5.0,synthetic
1,2013,3,2013-01-14,24.0,63.8,2.6,synthetic
1,2013,4,2013-01-21,21.77,66.4,0.0,synthetic
1,2013,5,2013-01-28,22.64,65.5,0.0,synthetic
1,2013,6,2013-02-04,23.63,66.2,0.0,synthetic
1,2013,7,2013-02-11,24.07,72.5,3.2,synthetic
1,2013,8,2013-02-18,25.21,76.2,6.3,synthetic
1,2013,9,2013-02-25,25.24,72.1,6.0,synthetic
1,2013,10,2013-03-04,26.81,77.5,9.6,synthetic
1,2013,11,2013-03-11,26.92,76.0,5.6,synthetic
1,2013,12,2013-03-18,28.87,74.2,0.0,synthetic
1,2013,13,2013-03-25,30.38,81.4,0.0,synthetic
1,2013,14,2013-04-01,27.5,80.6,7.9,synthetic
1,2013,15,2013-04-08,30.74,88.2,4.1,synthetic
1,2013,16,2013-04-15,29.42,83.4,0.0,synthetic
1,2013,17,2013-04-22,30.95,91.3,4.6,synthetic
1,2013,18,2013-04-29,31.02,89.2,26.0,synthetic
1,2013,19,2013-05-06,31.33,83.4,22.9,synthetic
1,2013,20,2013-05-13,32.29,91.4,31.4,synthetic
1,2013,21,2013-05-20,31.95,85.9,52.3,synthetic
1,2013,22,2013-05-27,32.18,86.0,45.8,synthetic
1,2013,23,2013-06-03,32.7,94.4,75.0,synthetic
1,2013,24,2013-06-10,33.43,88.3,72.7,synthetic
1,2013,25,2013-06-17,32.58,86.3,88.9,synthetic
1,2013,26,2013-06-24,32.59,81.7,69.9,synthetic
1,2013,27,2013-07-01,31.57,86.7,85.4,synthetic
1,2013,28,2013-07-08,31.42,85.4,95.1,synthetic
1,2013,29,2013-07-15,31.29,82.6,91.7,synthetic
1,2013,30,2013-07-22,30.24,80.5,93.2,synthetic
1,2013,31,2013-07-29,30.45,80.6,90.7,synthetic
1,2013,32,2013-08-05,30.68,79.9,99.2,synthetic
1,2013,33,2013-08-12,30.26,74.2,87.9,synthetic
1,2013,34,2013-08-19,28.72,67.8,88.6,synthetic
1,2013,35,2013-08-26,27.5,64.9,82.9,synthetic
1,2013,36,2013-09-02,27.21,74.2,82.1,synthetic
1,2013,37,2013-09-09,26.23,65.9,81.3,synthetic
1,2013,38,2013-09-16,26.63,68.4,64.4,synthetic
1,2013,39,2013-09-23,26.15,59.2,73.8,synthetic
1,2013,40,2013-09-30,25.34,62.6,51.0,synthetic
1,2013,41,2013-10-07,23.74,61.6,42.3,synthetic
1,2013,42,2013-10-14,24.03,65.0,37.9,synthetic
1,2013,43,2013-10-21,23.06,58.9,37.5,synthetic
1,2013,44,2013-10-28,22.72,57.9,14.9,synthetic
1,2013,45,2013-11-04,21.58,61.4,8.8,synthetic
1,2013,46,2013-11-11,23.19,54.6,0.8,synthetic
1,2013,47,2013-11-18,20.42,58.8,11.6,synthetic
1,2013,48,2013-11-25,21.08,58.4,2.9,synthetic
1,2013,49,2013-12-02,21.89,56.3,0.0,synthetic
1,2013,50,2013-12-09,21.32,61.7,0.0,synthetic
1,2013,51,2013-12-16,21.96,64.6,4.9,synthetic
1,2013,52,2013-12-23,20.99,60.0,0.0,synthetic
1,2014,1,2013-12-30,22.19,56.9,0.0,synthetic
1,2014,2,2014-01-06,21.07,71.4,0.0,synthetic
1,2014,3,2014-01-13,22.27,63.5,17.0,synthetic
1,2014,4,2014-01-20,23.45,64.1,10.2,synthetic
1,2014,5,2014-01-27,22.16,62.5,2.5,synthetic
1,2014,6,2014-02-03,24.44,76.6,11.1,synthetic
1,2014,7,2014-02-10,25.3,75.2,0.0,synthetic
1,2014,8,2014-02-17,25.64,73.1,0.0,synthetic
1,2014,9,2014-02-24,26.22,80.4,0.0,synthetic
1,2014,10,2014-03-03,29.11,73.3,0.0,synthetic
1,2014,11,2014-03-10,28.72,76.5,7.2,synthetic
1,2014,12,2014-03-17,27.05,84.3,9.8,synthetic
1,2014,13,2014-03-24,28.65,81.3,5.1,synthetic
1,2014,14,2014-03-31,28.2,80.4,0.0,synthetic
1,2014,15,2014-04-07,30.1,82.3,11.7,synthetic
1,2014,16,2014-04-14,30.64,79.7,0.0,synthetic
1,2014,17,2014-04-21,31.66,90.7,7.0,synthetic
1,2014,18,2014-04-28,30.85,89.5,14.4,synthetic
1,2014,19,2014-05-05,31.89,90.9,27.9,synthetic
1,2014,20,2014-05-12,32.26,93.4,41.8,synthetic
1,2014,21,2014-05-19,31.43,92.2,27.2,synthetic
1,2014,22,2014-05-26,31.8,85.9,54.8,synthetic
1,2014,23,2014-06-02,31.22,85.1,73.8,synthetic
1,2014,24,2014-06-09,32.29,85.3,84.0,synthetic
1,2014,25,2014-06-16,33.32,84.4,72.1,synthetic
1,2014,26,2014-06-23,32.51,92.1,85.0,synthetic
1,2014,27,2014-06-30,32.11,84.9,88.8,synthetic
1,2014,28,2014-07-07,32.28,82.0,82.8,synthetic
1,2014,29,2014-07-14,31.51,77.8,93.9,synthetic
1,2014,30,2014-07-21,31.84,82.3,99.0,synthetic
1,2014,31,2014-07-28,29.57,84.0,103.2,synthetic
1,2014,32,2014-08-04,30.11,76.4,94.7,synthetic
1,2014,33,2014-08-11,29.03,74.5,95.8,synthetic
1,2014,34,2014-08-18,28.87,70.1,82.1,synthetic
1,2014,35,2014-08-25,28.44,73.8,83.8,synthetic
1,2014,36,2014-09-01,27.39,73.3,69.8,synthetic
1,2014,37,2014-09-08,25.63,69.1,73.1,synthetic
1,2014,38,2014-09-15,26.43,69.3,65.1,synthetic
1,2014,39,2014-09-22,25.3,68.3,50.5,synthetic
1,2014,40,2014-09-29,25.93,61.8,48.5,synthetic
1,2014,41,2014-10-06,23.29,63.7,43.8,synthetic
1,2014,42,2014-10-13,23.68,66.6,34.4,synthetic
1,2014,43,2014-10-20,21.88,66.1,28.3,synthetic
1,2014,44,2014-10-27,22.65,58.5,29.6,synthetic
1,2014,45,2014-11-03,23.47,64.0,16.1,synthetic
1,2014,46,2014-11-10,21.25,62.3,1.4,synthetic
1,2014,47,2014-11-17,20.61,59.8,0.0,synthetic
1,2014,48,2014-11-24,21.77,65.8,6.8,synthetic
1,2014,49,2014-12-01,20.4,57.4,2.7,synthetic
1,2014,50,2014-12-08,20.64,62.0,0.2,synthetic
1,2014,51,2014-12-15,20.95,60.7,0.0,synthetic
1,2014,52,2014-12-22,23.68,60.4,0.0,synthetic
1,2015,1,2014-12-29,22.22,63.1,8.7,synthetic
1,2015,2,2015-01-05,22.64,64.3,0.0,synthetic
1,2015,3,2015-01-12,22.8,63.4,14.3,synthetic
1,2015,4,2015-01-19,23.4,67.9,0.0,synthetic
1,2015,5,2015-01-26,23.82,69.3,0.5,synthetic
1,2015,6,2015-02-02,23.17,71.5,0.0,synthetic
1,2015,7,2015-02-09,24.85,67.7,0.0,synthetic
1,2015,8,2015-02-16,26.07,69.6,6.4,synthetic
1,2015,9,2015-02-23,25.11,77.0,0.0,synthetic
1,2015,10,2015-03-02,25.9,77.2,7.6,synthetic
1,2015,11,2015-03-09,26.32,79.5,0.0,synthetic
1,2015,12,2015-03-16,26.87,79.4,1.5,synthetic
1,2015,13,2015-03-23,29.2,82.4,14.4,synthetic
1,2015,14,2015-03-30,29.39,80.2,2.4,synthetic
1,2015,15,2015-04-06,28.92,85.9,0.2,synthetic
1,2015,16,2015-04-13,31.25,85.7,0.0,synthetic
1,2015,17,2015-04-20,30.21,87.2,24.2,synthetic
1,2015,18,2015-04-27,31.59,89.3,9.7,synthetic
1,2015,19,2015-05-04,31.87,86.8,33.4,synthetic
1,2015,20,2015-05-11,32.09,89.8,42.2,synthetic
1,2015,21,2015-05-18,32.45,89.3,55.9,synthetic
1,2015,22,2015-05-25,30.43,86.5,61.9,synthetic
1,2015,23,2015-06-01,32.6,91.6,61.2,synthetic
1,2015,24,2015-06-08,33.7,82.1,66.9,synthetic
1,2015,25,2015-06-15,32.63,85.7,82.9,synthetic
1,2015,26,2015-06-22,32.56,89.3,97.4,synthetic
1,2015,27,2015-06-29,32.04,86.5,85.9,synthetic
1,2015,28,2015-07-06,32.83,80.2,86.9,synthetic
1,2015,29,2015-07-13,31.1,80.3,88.5,synthetic
1,2015,30,2015-07-20,30.21,89.1,99.2,synthetic
1,2015,31,2015-07-27,30.58,81.9,109.7,synthetic
1,2015,32,2015-08-03,29.16,72.5,82.0,synthetic
1,2015,33,2015-08-10,29.66,72.6,67.8,synthetic
1,2015,34,2015-08-17,29.5,74.4,90.0,synthetic
1,2015,35,2015-08-24,27.4,75.8,90.2,synthetic
1,2015,36,2015-08-31,27.56,69.2,74.7,synthetic
1,2015,37,2015-09-07,27.29,67.4,97.0,synthetic
1,2015,38,2015-09-14,25.82,69.6,71.8,synthetic
1,2015,39,2015-09-21,25.83,68.8,56.1,synthetic
1,2015,40,2015-09-28,24.38,62.9,45.6,synthetic
1,2015,41,2015-10-05,24.54,64.6,41.6,synthetic
1,2015,42,2015-10-12,24.32,62.5,47.3,synthetic
1,2015,43,2015-10-19,22.84,56.4,31.5,synthetic
1,2015,44,2015-10-26,23.12,60.0,13.3,synthetic
1,2015,45,2015-11-02,21.94,63.9,2.9,synthetic
1,2015,46,2015-11-09,22.75,59.1,2.3,synthetic
1,2015,47,2015-11-16,21.08,59.9,0.0,synthetic
1,2015,48,2015-11-23,21.37,56.9,2.6,synthetic
1,2015,49,2015-11-30,21.29,67.0,0.0,synthetic
1,2015,50,2015-12-07,20.88,63.5,6.5,synthetic
1,2015,51,2015-12-14,21.47,61.1,0.0,synthetic
1,2015,52,2015-12-21,22.3,58.5,0.0,synthetic
1,2015,53,2015-12-28,22.12,64.7,0.0,synthetic
1,2016,1,2016-01-04,22.05,65.8,0.0,synthetic
1,2016,2,2016-01-11,24.49,65.3,12.9,synthetic
1,2016,3,2016-01-18,21.78,68.8,0.0,synthetic
1,2016,4,2016-01-25,20.87,66.1,5.2,synthetic
1,2016,5,2016-02-01,22.79,64.7,0.0,synthetic
1,2016,6,2016-02-08,24.26,70.4,0.0,synthetic
1,2016,7,2016-02-15,26.17,73.6,0.0,synthetic
1,2016,8,2016-02-22,25.12,77.0,0.0,synthetic
1,2016,9,2016-02-29,25.5,75.3,4.3,synthetic
1,2016,10,2016-03-07,28.08,75.1,0.0,synthetic
1,2016,11,2016-03-14,27.13,79.0,0.0,synthetic
1,2016,12,2016-03-21,28.29,76.0,0.0,synthetic
1,2016,13,2016-03-28,28.0,83.8,0.0,synthetic
1,2016,14,2016-04-04,28.05,77.1,0.0,synthetic
1,2016,15,2016-04-11,29.11,78.1,0.0,synthetic
1,2016,16,2016-04-18,30.4,82.2,0.0,synthetic
1,2016,17,2016-04-25,31.46,88.9,15.0,synthetic
1,2016,18,2016-05-02,30.96,86.3,36.0,synthetic
1,2016,19,2016-05-09,32.58,83.1,24.2,synthetic
1,2016,20,2016-05-16,32.35,85.2,39.3,synthetic
1,2016,21,2016-05-23,33.92,88.3,38.0,synthetic
1,2016,22,2016-05-30,31.42,84.8,52.3,synthetic
1,2016,23,2016-06-06,32.9,84.4,59.2,synthetic
1,2016,24,2016-06-13,32.22,87.9,83.3,synthetic
1,2016,25,2016-06-20,32.89,82.2,68.0,synthetic
1,2016,26,2016-06-27,32.23,87.6,92.3,synthetic
1,2016,27,2016-07-04,30.42,85.0,87.0,synthetic
1,2016,28,2016-07-11,31.02,82.1,89.6,synthetic
1,2016,29,2016-07-18,32.39,82.6,79.1,synthetic
1,2016,30,2016-07-25,31.16,77.0,83.2,synthetic
1,2016,31,2016-08-01,30.78,83.9,103.5,synthetic
1,2016,32,2016-08-08,29.46,78.6,81.1,synthetic
1,2016,33,2016-08-15,29.71,74.6,90.8,synthetic
1,2016,34,2016-08-22,29.48,77.9,83.7,synthetic
1,2016,35,2016-08-29,28.65,70.1,81.5,synthetic
1,2016,36,2016-09-05,27.6,69.9,73.4,synthetic
1,2016,37,2016-09-12,27.63,61.3,73.3,synthetic
1,2016,38,2016-09-19,24.81,73.6,59.1,synthetic
1,2016,39,2016-09-26,26.19,61.8,63.0,synthetic
1,2016,40,2016-10-03,24.63,67.4,56.2,synthetic
1,2016,41,2016-10-10,24.65,64.5,34.8,synthetic
1,2016,42,2016-10-17,23.09,63.7,44.9,synthetic
1,2016,43,2016-10-24,24.57,62.9,26.0,synthetic
1,2016,44,2016-10-31,21.83,63.7,13.5,synthetic
1,2016,45,2016-11-07,20.29,60.2,8.6,synthetic
1,2016,46,2016-11-14,23.06,60.0,8.1,synthetic
1,2016,47,2016-11-21,21.19,55.1,0.0,synthetic
1,2016,48,2016-11-28,21.92,54.6,0.0,synthetic
1,2016,49,2016-12-05,20.72,57.2,0.0,synthetic
1,2016,50,2016-12-12,21.62,64.0,0.0,synthetic
1,2016,51,2016-12-19,21.34,60.2,0.6,synthetic
1,2016,52,2016-12-26,22.34,59.3,0.0,synthetic
1,2017,1,2017-01-02,20.22,65.9,0.0,synthetic
1,2017,2,2017-01-09,22.17,70.1,0.0,synthetic
1,2017,3,2017-01-16,22.9,65.9,6.8,synthetic
1,2017,4,2017-01-23,22.48,67.4,0.0,synthetic
1,2017,5,2017-01-30,22.33,74.7,2.4,synthetic
1,2017,6,2017-02-06,24.01,71.7,0.0,synthetic
1,2017,7,2017-02-13,23.83,68.8,0.0,synthetic
1,2017,8,2017-02-20,25.09,73.6,0.0,synthetic
1,2017,9,2017-02-27,25.63,77.0,0.0,synthetic
1,2017,10,2017-03-06,27.13,81.8,4.7,synthetic
1,2017,11,2017-03-13,26.59,80.5,1.4,synthetic
1,2017,12,2017-03-20,27.76,78.6,11.9,synthetic
